quoted_date,uom,requested_date,qty_G00,id,qty_shipped,knitter,updated_by,job,note,created_date,internal_notes,close_dt,knit_style_base,created_by,seconds,instructions,balance,sched_done_dt,qty_received,knit_start,sched_enter_dt,customer_service_rep,ship_to_processor,active,schedule_status,unit_cost_yarn,machine,knit_version,modified,costing_exception_overridden,knit_price,related_dye_order_plan,purchase_order,sched_done_by,bki,split_from,serial_number,sched_enter_by,status,qty_ordered,ship_to
2025-09-19,lbs,2025-09-19,,6567,858,1,72,34033,,2025-08-20 09:35:00.368594,,,"{'base_style': 'C1B4546A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'foreign_id': 5088, 'id': 3212, 'active': 1}",72,,,142,,858,2025-08-25,2025-08-20 09:35:00.368594,19,,1,Complete,1.20585,193,"{'created_date': '2025-08-19', 'version': '2D', 'id': 6330, 'active': 1, 'knit_style_base': 3212, 'act_yard_cut_wt': '27.5', 'roll_size': '250', 'foreign_id': 8499, 'modified': '2025-09-04 13:10:37.94365', 'price': '0.85', 'target_yard_cut_wt': '27.0', 'created_time': '10:05:22.513153'}",2025-09-02 14:16:18.683193,0,0.85,9030.0,,,,,K2508064,72,Open,1000,
,lbs,2025-11-28,1467.0,6565,2466.0,1,9,34013,,2025-08-19 12:09:13.178184,,,"{'active': 1, 'id': 1560, 'foreign_id': 2929, 'base_style': '1853', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,78.5,,5734.8,,3865.2,2025-08-22,2025-08-19 12:09:13.178184,1,4.0,1,Required,1.95,132,"{'id': 6029, 'active': 1, 'created_date': '2025-03-26', 'version': 'LU', 'act_yard_cut_wt': '6.80', 'knit_style_base': 1560, 'foreign_id': 8133, 'roll_size': '50', 'target_yard_cut_wt': '7.40', 'created_time': '10:24:04.357055', 'modified': '2025-04-21 15:49:40.16872', 'price': '1.20'}",2025-09-11 13:51:23.304293,0,1.20,,,,,,K2508062,9,Open,9600,
2025-09-05,lbs,2025-09-05,508,6564,10.8,1,72,34003,,2025-08-18 16:34:20.309424,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'CT2535', 'foreign_id': 1168, 'active': 1, 'id': 339}",72,10.8,,492,,508,2025-08-20,2025-08-18 16:34:20.309424,19,,1,Complete,1.75038,158,"{'created_date': '2025-08-18', 'version': '1L', 'active': 1, 'id': 6329, 'knit_style_base': 339, 'act_yard_cut_wt': '26.25', 'roll_size': '250', 'foreign_id': 8498, 'modified': '2025-09-11 08:32:17.778233', 'price': '0.85', 'target_yard_cut_wt': '22.60', 'created_time': '16:31:46.046057'}",2025-09-12 14:01:14.564131,0,0.85,,,,,,K2508061,72,Open,1000,
,lbs,2025-08-29,98.1,6563,,1,9,33981,,2025-08-18 12:08:29.916614,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'BLAU - Blauer', 'created_time': None, 'base_style': 'CF5304', 'foreign_id': 5476, 'active': 1, 'id': 3522}",9,16.4,,481.9,,98.1,2025-08-19,2025-08-18 12:08:29.916614,1,4.0,1,Required,1.75,99,"{'roll_size': '58', 'foreign_id': 8495, 'modified': '2025-09-11 08:41:38.168591', 'price': '1.15', 'target_yard_cut_wt': '7.00', 'created_time': '10:49:15.214469', 'created_date': '2025-08-18', 'version': '0', 'active': 1, 'id': 6327, 'knit_style_base': 3522, 'act_yard_cut_wt': '6.75'}",2025-09-12 10:26:09.586972,0,1.15,,PG251079,,,,K2508060,9,Open,580,
,lbs,2025-08-29,,6562,345.9,1,9,33980,,2025-08-18 12:05:24.972766,,,"{'foreign_id': 5477, 'active': 1, 'id': 3523, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'BLAU - Blauer', 'base_style': 'CF5305'}",9,,,4.10000000000002,,345.9,2025-08-19,2025-08-18 12:05:24.972766,1,4.0,1,Required,2.286899,23,"{'created_date': '2025-08-18', 'version': '0', 'active': 1, 'id': 6328, 'knit_style_base': 3523, 'act_yard_cut_wt': '11.85', 'roll_size': '50', 'foreign_id': 8496, 'modified': '2025-08-28 09:57:58.247386', 'price': '2.10', 'target_yard_cut_wt': '12.00', 'created_time': '11:23:18.97101'}",2025-08-27 17:51:11.392011,0,2.10,,PG251079,,,,K2508059,9,Open,350,
2025-09-19,lbs,2025-09-19,,6561,,1,72,33960,,2025-08-15 13:45:21.609583,,,"{'base_style': 'CEE4585A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3266, 'active': 1, 'foreign_id': 5163}",72,,,6250,,0,2025-08-25,2025-08-15 13:45:21.609583,19,,1,Required,2.64182,,"{'modified': '2025-05-20 09:06:49.727012', 'price': '1.25', 'target_yard_cut_wt': '34', 'created_time': '11:26:25.828383', 'roll_size': '250', 'foreign_id': 8242, 'knit_style_base': 3266, 'act_yard_cut_wt': '39.35', 'created_date': '2025-05-15', 'version': '1B', 'active': 1, 'id': 6112}",2025-08-20 10:39:46.251462,0,1.25,9013.0,,,,,K2508058,72,Open,6250,
2025-09-12,lbs,2025-09-12,478.7,6560,1320.6,1,5,33958,,2025-08-15 13:34:26.688624,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B3987C', 'foreign_id': 4662, 'id': 2882, 'active': 1}",72,60.2,,4235.3,,1764.7,2025-08-25,2025-08-15 13:34:26.688624,19,,1,Required,2.81012,194,"{'target_yard_cut_wt': '32.50', 'created_time': '13:22:44.407902', 'modified': '2025-09-09 08:28:01.731552', 'price': '0.85', 'foreign_id': 8494, 'roll_size': '250', 'act_yard_cut_wt': '32.65', 'knit_style_base': 2882, 'active': 1, 'id': 6326, 'created_date': '2025-08-15', 'version': '1DU'}",2025-09-12 23:26:10.866553,0,0.85,9012.0,,,45443,,K2508057,72,Open,6000,
2025-09-19,lbs,2025-09-19,,6559,,1,52,33935,,2025-08-14 13:57:22.686507,,,"{'base_style': 'CEE3466', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'foreign_id': 3209, 'active': 1, 'id': 1757}",72,,,5250,,0,2025-08-25,2025-08-14 13:57:22.686507,19,,1,Required,2.70541,205,"{'version': '1L', 'created_date': '2025-03-05', 'active': 1, 'id': 5974, 'knit_style_base': 1757, 'act_yard_cut_wt': '37.1', 'roll_size': '250', 'foreign_id': 8070, 'price': '0.85', 'modified': '2025-06-11 16:00:34.246364', 'created_time': '12:32:00.339226', 'target_yard_cut_wt': '37.50'}",2025-08-19 13:38:46.421549,0,0.85,9009.0,,,,,K2508056,72,Open,5250,
2025-09-12,lbs,2025-09-12,0,6558,1954.1,1,52,33934,,2025-08-14 13:56:16.637907,,,"{'foreign_id': 3211, 'active': 1, 'id': 1759, 'base_style': 'C1B3472', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING'}",72,173.5,,2719.4,,1780.6,2025-08-25,2025-08-14 13:56:16.637907,19,,1,Required,2.92826,195,"{'price': '0.85', 'modified': '2025-08-28 10:10:47.663076', 'created_time': '11:37:22.385308', 'target_yard_cut_wt': '35.25', 'roll_size': '250', 'foreign_id': 8068, 'knit_style_base': 1759, 'act_yard_cut_wt': '36.80', 'version': '1L', 'created_date': '2025-03-05', 'id': 5972, 'active': 1}",2025-08-28 13:06:10.946485,0,0.85,9008.0,,,45376,,K2508055,72,Open,4500,
,lbs,2025-08-22,31.4,6557,,1,9,33929,,2025-08-14 12:23:14.269695,,,"{'base_style': 'CF5493', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3387, 'foreign_id': 5301}",9,,,0,,31.4,2025-08-18,2025-08-14 12:23:14.269695,1,,1,Required,1.09,58,"{'created_date': '2025-08-13', 'version': 'SPLL', 'active': 1, 'id': 6322, 'knit_style_base': 3387, 'act_yard_cut_wt': '9.00', 'roll_size': '30', 'foreign_id': 8487, 'modified': '2025-08-29 08:33:57.467676', 'price': None, 'target_yard_cut_wt': '8.9', 'created_time': '15:14:33.975649'}",2025-08-28 16:26:09.629995,0,0.00,,,,,,K2508054,9,Open,30,465.0
,lbs,2025-08-22,31.8,6556,,1,9,33928,,2025-08-14 12:22:08.197081,,,"{'base_style': 'CF5493', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3387, 'foreign_id': 5301}",9,,,0,,31.8,2025-08-18,2025-08-14 12:22:08.197081,1,,1,Required,1.09,58,"{'target_yard_cut_wt': '8.9', 'created_time': '15:13:40.001228', 'modified': '2025-08-28 10:32:50.766997', 'price': None, 'foreign_id': 8486, 'roll_size': '30', 'act_yard_cut_wt': '9.30', 'knit_style_base': 3387, 'active': 1, 'id': 6321, 'created_date': '2025-08-13', 'version': 'SPL'}",2025-08-28 12:01:27.984109,0,0.00,,,,,,K2508053,9,Open,30,465.0
,lbs,2025-08-22,31.3,6555,45.9,1,9,33927,,2025-08-14 12:21:10.032914,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5493', 'foreign_id': 5301, 'active': 1, 'id': 3387}",9,45.9,Shawmut/Mercedes - Stephen to pickup,0,,31.3,2025-08-18,2025-08-14 12:21:10.032914,1,,1,Required,1.09,58,"{'act_yard_cut_wt': '8.95', 'knit_style_base': 3387, 'id': 6320, 'active': 1, 'created_date': '2025-08-13', 'version': 'SP', 'target_yard_cut_wt': '8.9', 'created_time': '15:08:34.378636', 'modified': '2025-08-25 12:50:16.585318', 'price': None, 'foreign_id': 8485, 'roll_size': '30'}",2025-08-25 23:41:10.013145,0,0.00,,,,,,K2508052,9,Open,30,465.0
,lbs,2025-08-22,31.2,6554,,1,9,33926,,2025-08-14 12:19:46.501561,,,"{'foreign_id': 5302, 'active': 1, 'id': 3388, 'base_style': 'CF5491', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",9,,,0,,31.2,2025-08-18,2025-08-14 12:19:46.501561,1,,1,Required,1.09714,34,"{'knit_style_base': 3388, 'act_yard_cut_wt': '8.75', 'created_date': '2025-08-13', 'version': 'SPTL', 'active': 1, 'id': 6319, 'modified': '2025-08-29 08:31:10.186506', 'price': None, 'target_yard_cut_wt': '9', 'created_time': '15:04:27.256796', 'roll_size': '30', 'foreign_id': 8484}",2025-08-28 16:11:09.775673,0,0.00,,,,,,K2508051,9,Open,30,465.0
,lbs,2025-08-22,32.2,6553,16.8,1,9,33925,,2025-08-14 12:18:34.84191,,,"{'foreign_id': 5302, 'id': 3388, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5491'}",9,16.8,,0,,32.2,2025-08-18,2025-08-14 12:18:34.84191,1,,1,Required,1.09714,34,"{'roll_size': '30', 'foreign_id': 8483, 'price': None, 'modified': '2025-08-29 08:29:33.564719', 'created_time': '15:03:13.264986', 'target_yard_cut_wt': '9', 'version': 'SPT', 'created_date': '2025-08-13', 'active': 1, 'id': 6318, 'knit_style_base': 3388, 'act_yard_cut_wt': '8.70'}",2025-08-27 21:01:20.02722,0,0.00,,,,,,K2508050,9,Open,30,465.0
,lbs,2025-08-22,32,6552,,1,9,33924,,2025-08-14 12:17:25.408586,,,"{'foreign_id': 5302, 'active': 1, 'id': 3388, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5491'}",9,,Shawmut/Mercedes - Stephen to pickup,0,,32,2025-08-18,2025-08-14 12:17:25.408586,1,,1,Required,1.09714,34,"{'roll_size': '30', 'foreign_id': 8482, 'modified': '2025-08-28 10:12:46.391487', 'price': None, 'target_yard_cut_wt': '9', 'created_time': '15:02:19.754808', 'created_date': '2025-08-13', 'version': 'SP', 'id': 6317, 'active': 1, 'knit_style_base': 3388, 'act_yard_cut_wt': '8.20'}",2025-08-25 17:06:09.831186,0,0.00,,,,,,K2508049,9,Open,30,465.0
,lbs,2025-08-22,,6551,,1,80,33907,,2025-08-14 09:57:16.869622,,,"{'active': 1, 'id': 3514, 'foreign_id': 5468, 'base_style': 'CV4787A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",80,,,25,,0,2025-08-15,2025-08-14 09:57:16.869622,16,,1,Required,1.75,15,"{'knit_style_base': 3514, 'act_yard_cut_wt': None, 'version': '1', 'created_date': '2025-08-12', 'active': 1, 'id': 6307, 'price': '1.70', 'modified': '2025-09-08 11:36:01.54659', 'created_time': '16:30:03.704432', 'target_yard_cut_wt': '9.00', 'roll_size': '25', 'foreign_id': 8471}",2025-08-14 10:00:01.06989,0,1.70,,,,45355,,K2508048,80,Open,25,
,lbs,2025-08-22,,6550,,1,80,33906,,2025-08-14 09:52:18.289103,,,"{'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CV4791A', 'id': 3519, 'active': 1, 'foreign_id': 5472}",80,,,40,,0,2025-08-15,2025-08-14 09:52:18.289103,16,,1,Required,1.75,15,"{'foreign_id': 8475, 'roll_size': '40', 'target_yard_cut_wt': '12.00', 'created_time': '16:43:19.589802', 'modified': '2025-09-08 11:36:47.141349', 'price': '1.55', 'id': 6312, 'active': 1, 'created_date': '2025-08-12', 'version': '1', 'act_yard_cut_wt': None, 'knit_style_base': 3519}",2025-08-14 09:54:44.729867,0,1.55,,,,45354,,K2508047,80,Open,40,
,lbs,2025-08-22,,6549,,1,80,33905,,2025-08-14 09:47:30.05269,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'CV4790A', 'foreign_id': 5471, 'id': 3517, 'active': 1}",80,,,40,,0,2025-08-15,2025-08-14 09:47:30.05269,16,,1,Required,1.75,15,"{'created_time': '16:39:44.618718', 'target_yard_cut_wt': '12.00', 'price': '1.55', 'modified': '2025-09-08 11:36:59.868511', 'foreign_id': 8474, 'roll_size': '40', 'act_yard_cut_wt': None, 'knit_style_base': 3517, 'active': 1, 'id': 6310, 'version': '1', 'created_date': '2025-08-12'}",2025-08-14 09:50:13.973714,0,1.55,,,,45353,,K2508046,80,Open,40,
,lbs,2025-08-22,,6548,,1,80,33904,,2025-08-14 09:37:19.570217,,,"{'base_style': 'CV4792A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3520, 'active': 1, 'foreign_id': 5473}",80,,,50,,0,2025-08-15,2025-08-14 09:37:19.570217,16,,1,Required,1.4,15,"{'price': '1.25', 'modified': '2025-09-08 11:36:39.593102', 'created_time': '16:44:12.674202', 'target_yard_cut_wt': '22.00', 'roll_size': '50', 'foreign_id': 8476, 'knit_style_base': 3520, 'act_yard_cut_wt': None, 'version': '1', 'created_date': '2025-08-12', 'active': 1, 'id': 6313}",2025-09-08 11:40:11.234932,0,1.25,,,,45352,,K2508045,80,Open,50,
,lbs,2025-08-22,,6547,,1,80,33902,,2025-08-14 09:21:28.693155,,,"{'base_style': 'CV4789A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'foreign_id': 5470, 'active': 1, 'id': 3516}",80,,,50,,0,2025-08-15,2025-08-14 09:21:28.693155,16,,1,Required,1.4,15,"{'knit_style_base': 3516, 'act_yard_cut_wt': None, 'version': '1', 'created_date': '2025-08-12', 'id': 6309, 'active': 1, 'price': '1.25', 'modified': '2025-09-08 11:37:06.849319', 'created_time': '16:38:00.883035', 'target_yard_cut_wt': '22.00', 'roll_size': '50', 'foreign_id': 8473}",2025-09-08 11:40:09.22679,0,1.25,,,,45351,,K2508044,80,Open,50,
,lbs,2025-08-22,,6546,,1,80,33901,,2025-08-14 09:13:53.053771,,,"{'base_style': 'CV4788A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'foreign_id': 5469, 'id': 3515, 'active': 1}",80,,,50,,0,2025-08-15,2025-08-14 09:13:53.053771,16,,1,Required,1.4,15,"{'knit_style_base': 3515, 'act_yard_cut_wt': None, 'created_date': '2025-08-12', 'version': '1', 'active': 1, 'id': 6308, 'modified': '2025-09-12 08:52:29.193898', 'price': '1.40', 'target_yard_cut_wt': '18.00', 'created_time': '16:35:42.974046', 'roll_size': '50', 'foreign_id': 8472}",2025-09-08 11:40:12.533374,0,1.40,,,,45350,,K2508043,80,Open,50,
,lbs,2025-08-22,46.9,6545,,1,80,33900,,2025-08-14 09:01:24.153773,,,"{'base_style': 'CV4802A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'foreign_id': 5474, 'active': 1, 'id': 3518}",80,,,3.1,,46.9,2025-08-15,2025-08-14 09:01:24.153773,16,,1,Required,2.22212,15,"{'created_date': '2025-08-12', 'version': '1', 'id': 6311, 'active': 1, 'knit_style_base': 3518, 'act_yard_cut_wt': '16.75', 'roll_size': '50', 'foreign_id': 8477, 'modified': '2025-09-11 14:59:24.249249', 'price': '1.40', 'target_yard_cut_wt': '18.00', 'created_time': '16:45:00.038588'}",2025-09-09 14:26:10.895515,0,1.40,,,,45349,,K2508042,80,Open,50,
2025-09-12,lbs,2025-09-12,,6544,,1,72,33895,,2025-08-13 16:04:25.290525,,,"{'base_style': 'C1B4338A', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 2942, 'foreign_id': 4744}",72,,,1750,,0,2025-08-18,2025-08-13 16:04:25.290525,19,,1,Required,4.21652,,"{'version': '1KD', 'created_date': '2025-08-13', 'active': 1, 'id': 6324, 'knit_style_base': 2942, 'act_yard_cut_wt': '25.35', 'roll_size': '250', 'foreign_id': 8490, 'price': '0.85', 'modified': '2025-08-13 15:33:58.324268', 'created_time': '15:33:58.324268', 'target_yard_cut_wt': '26.40'}",2025-08-13 16:05:19.439914,0,0.85,9007.0,,,,,K2508041,72,Open,1750,
2025-09-05,lbs,2025-09-05,176,6542,17,1,52,33893,,2025-08-13 16:03:07.837948,,,"{'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B3912-42', 'active': 1, 'id': 3026, 'foreign_id': 4855}",72,17,,2824,,176,2025-08-18,2025-08-13 16:03:07.837948,19,,1,Required,2.81368,,"{'roll_size': '250', 'foreign_id': 8489, 'modified': '2025-09-05 16:34:42.024082', 'price': '0.85', 'target_yard_cut_wt': '30.15', 'created_time': '15:26:11.342209', 'created_date': '2025-08-13', 'version': '1D', 'id': 6323, 'active': 1, 'knit_style_base': 3026, 'act_yard_cut_wt': '32.90'}",2025-09-12 21:21:12.512551,0,0.85,9005.0,,,,,K2508039,72,Open,3000,
2025-09-05,lbs,2025-09-05,,6541,4039.6,1,72,33892,,2025-08-13 16:01:00.842968,,,"{'id': 3180, 'active': 1, 'foreign_id': 5047, 'base_style': 'C1B3402-42', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,223.6,,184,,3816,2025-08-18,2025-08-13 16:01:00.842968,19,,1,Required,3.208002,203,"{'created_time': '10:46:06.737768', 'target_yard_cut_wt': '30.50', 'price': '0.85', 'modified': '2025-08-28 10:16:22.464409', 'foreign_id': 7744, 'roll_size': '250', 'act_yard_cut_wt': '32.00', 'knit_style_base': 3180, 'id': 5692, 'active': 1, 'version': '1D', 'created_date': '2024-10-07'}",2025-09-11 14:16:12.789051,0,0.85,9004.0,,,45370,,K2508038,72,Open,4000,
,lbs,2025-09-05,224.3,6539,,1,9,33887,,2025-08-13 13:41:02.370742,,,"{'base_style': 'CF5475', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5243, 'id': 3339, 'active': 1}",9,,,935.7,,224.3,2025-08-18,2025-08-13 13:41:02.370742,1,4.0,1,Required,1.85,60,"{'act_yard_cut_wt': '9.15', 'knit_style_base': 3339, 'active': 1, 'id': 6349, 'created_date': '2025-08-27', 'version': 'R', 'target_yard_cut_wt': '8.00', 'created_time': '16:55:33.628018', 'modified': '2025-09-12 08:12:35.589412', 'price': '0.90', 'foreign_id': 8519, 'roll_size': '58'}",2025-09-12 21:56:09.6217,0,0.90,9002.0,DA-00115,,,,K2508036,9,Open,1160,
,lbs,2025-09-05,589.0,6538,680.7,1,9,33886,,2025-08-13 13:35:28.28189,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5474', 'foreign_id': 5242, 'active': 1, 'id': 3338}",9,447.7,,573,,1167.0,2025-08-18,2025-08-13 13:35:28.28189,1,4.0,1,Required,1.85,60,"{'roll_size': '58', 'foreign_id': 8518, 'modified': '2025-08-27 16:25:34.276761', 'price': '0.90', 'target_yard_cut_wt': '8.70', 'created_time': '16:25:34.276761', 'created_date': '2025-08-27', 'version': 'R', 'id': 6348, 'active': 1, 'knit_style_base': 3338, 'act_yard_cut_wt': '9.75'}",2025-09-04 13:21:17.342929,0,0.90,9001.0,DA00115,,,,K2508035,9,Open,1740,
,lbs,2025-08-15,20,6537,,1,80,33870,,2025-08-13 08:20:41.425765,,,"{'foreign_id': 5414, 'id': 3470, 'active': 1, 'base_style': 'CF5513', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",80,,,30,,20,2025-08-14,2025-08-13 08:20:41.425765,16,,1,Required,4.86572,66,"{'knit_style_base': 3470, 'act_yard_cut_wt': '7.70', 'created_date': '2025-07-10', 'version': '0', 'active': 1, 'id': 6227, 'modified': '2025-07-29 13:49:38.058329', 'price': '2.00', 'target_yard_cut_wt': '7.80', 'created_time': '17:01:13.592844', 'roll_size': '50', 'foreign_id': 8378}",2025-08-19 17:06:10.174415,0,2.00,,,,45341,,K2508034,80,Open,50,
2025-08-15,lbs,2025-08-15,,6536,130.7,1,72,33852,,2025-08-12 13:56:12.714529,,,"{'base_style': 'C1B4639A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3322, 'active': 1, 'foreign_id': 5223}",72,22.3,,0,,108.4,2025-08-12,2025-08-12 13:56:12.714529,19,,1,Complete,1.61969,46,"{'created_time': '09:50:30.636994', 'target_yard_cut_wt': '31.8', 'price': '0.00', 'modified': '2025-08-25 12:44:39.798996', 'foreign_id': 8006, 'roll_size': '50', 'act_yard_cut_wt': '31.85', 'knit_style_base': 3322, 'id': 5924, 'active': 1, 'version': '1', 'created_date': '2025-02-03'}",2025-08-16 09:01:13.127288,0,0.01,8996.0,,,45339,,K2508033,72,Open,100,
,lbs,2025-08-22,,6535,575.8,1,10,33842,,2025-08-12 11:43:53.474633,,,"{'base_style': 'CF5105', 'created_time': None, 'qs_customer': 'KITH - KEEP IT HERE', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 1804, 'foreign_id': 3266}",10,26.2,,0.399999999999977,,549.6,2025-08-14,2025-08-12 11:43:53.474633,2,4.0,1,,2.13,,"{'target_yard_cut_wt': '8.9', 'created_time': '15:52:38.935045', 'modified': '2025-08-25 12:46:24.687168', 'price': '0.45', 'foreign_id': 8460, 'roll_size': '50', 'act_yard_cut_wt': '8.45', 'knit_style_base': 1804, 'id': 6301, 'active': 1, 'created_date': '2025-08-07', 'version': 'OE'}",2025-08-25 12:01:12.528954,0,0.45,,Yarn Trial,,,,K2508032,10,Open,550,
2025-09-05,lbs,2025-09-05,,6534,1751.4,1,72,33819,,2025-08-11 14:09:28.708908,,,"{'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4125A', 'active': 1, 'id': 2991, 'foreign_id': 4806}",72,73.4,,322,,1678.0,2025-08-11,2025-08-11 14:09:28.708908,19,,1,Complete,2.4493,189,"{'act_yard_cut_wt': '18.40', 'knit_style_base': 2991, 'active': 1, 'id': 6285, 'created_date': '2025-08-01', 'version': '1CO', 'target_yard_cut_wt': '19', 'created_time': '14:13:52.028702', 'modified': '2025-08-18 14:18:18.621987', 'price': '0.85', 'foreign_id': 8444, 'roll_size': '250'}",2025-08-28 14:46:09.866654,0,0.85,8984.0,,,45337,,K2508031,72,Open,2000,
2025-09-12,lbs,2025-09-12,,6533,2596,1,72,33816,,2025-08-11 13:33:51.146371,,,"{'foreign_id': 3694, 'id': 2130, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE2838'}",72,,,0,,2596,2025-08-11,2025-08-11 13:33:51.146371,19,,1,Complete,1.44976,212,"{'created_date': '2025-07-18', 'version': '1IN', 'active': 1, 'id': 6240, 'knit_style_base': 2130, 'act_yard_cut_wt': '42.60', 'roll_size': '250', 'foreign_id': 8394, 'modified': '2025-09-11 08:36:50.729391', 'price': '1.25', 'target_yard_cut_wt': '42.00', 'created_time': '14:53:04.760625'}",2025-08-27 14:53:21.475113,0,1.25,8981.0,,,45334,6530.0,K2508030,72,Open,2500,
