modified,knit_price,costing_exception_overridden,knit_version,machine,unit_cost_yarn,schedule_status,ship_to_processor,active,customer_service_rep,qty_ordered,status,ship_to,sched_enter_by,serial_number,split_from,bki,sched_done_by,purchase_order,related_dye_order_plan,job,updated_by,knitter,id,qty_shipped,requested_date,uom,qty_G00,quoted_date,knit_start,sched_enter_dt,qty_received,sched_done_dt,balance,instructions,seconds,created_by,close_dt,knit_style_base,internal_notes,created_date,note
2025-08-28 14:21:12.229902,0.85,0,"{'version': '1N', 'created_date': '2025-07-11', 'active': 1, 'id': 6229, 'knit_style_base': 3254, 'act_yard_cut_wt': '23.95', 'roll_size': '250', 'foreign_id': 8380, 'price': '0.85', 'modified': '2025-07-30 14:20:42.638229', 'created_time': '15:57:32.748858', 'target_yard_cut_wt': '24.70'}",193,1.60364,Complete,,1,19,22500,Open,,72,K2507046,,45188,,,8869.0,33317,72,1,6433,11173.9,2025-09-30,lbs,,2025-09-30,2025-07-17,2025-07-16 15:43:18.607548,10640.2,,11859.8,,533.7,72,,"{'foreign_id': 5146, 'active': 1, 'id': 3254, 'base_style': 'C1B4571A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING'}",,2025-07-16 15:43:18.607548,
2025-09-05 18:06:10.246119,0.85,0,"{'target_yard_cut_wt': '24.70', 'created_time': '15:57:32.748858', 'modified': '2025-07-30 14:20:42.638229', 'price': '0.85', 'foreign_id': 8380, 'roll_size': '250', 'act_yard_cut_wt': '23.95', 'knit_style_base': 3254, 'id': 6229, 'active': 1, 'created_date': '2025-07-11', 'version': '1N'}",192,1.60364,Complete,,1,19,22500,Open,,72,K2507045,,45187,,,8868.0,33316,72,1,6432,12914.1,2025-09-30,lbs,215.5,2025-09-30,2025-07-17,2025-07-16 15:41:21.681035,12647.3,,9852.7,,517.4,72,,"{'active': 1, 'id': 3254, 'foreign_id': 5146, 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4571A'}",,2025-07-16 15:41:21.681035,
2025-09-12 09:34:19.523974,0.75,0,"{'created_date': '2025-07-21', 'version': 'F', 'active': 1, 'id': 6246, 'knit_style_base': 729, 'act_yard_cut_wt': '7.86', 'roll_size': '50', 'foreign_id': 8400, 'modified': '2025-09-10 12:23:24.049573', 'price': '0.75', 'target_yard_cut_wt': '12.50', 'created_time': '16:19:34.73438'}",59,10.3,Required,1.0,1,1,5100,Open,,9,K2507039,,,,,,33290,9,1,6426,,2025-09-26,lbs,,,2025-08-25,2025-07-16 07:38:49.183635,0,,5100,,,9,,"{'id': 729, 'active': 1, 'foreign_id': 304, 'base_style': 'DFF505J', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,2025-07-16 07:38:49.183635,
2025-08-28 21:16:11.127588,0.85,0,"{'created_time': '13:49:34.975571', 'target_yard_cut_wt': '27.25', 'price': '0.85', 'modified': '2025-08-26 15:13:10.215137', 'foreign_id': 8385, 'roll_size': '250', 'act_yard_cut_wt': '29.65', 'knit_style_base': 3473, 'active': 1, 'id': 6233, 'version': '1AT', 'created_date': '2025-07-16'}",200,3.066364,Required,,1,19,5000,Open,,72,K2507038,,45191,,,8861.0,33282,72,1,6425,5598.3,2025-08-08,lbs,,2025-08-08,2025-07-21,2025-07-15 14:40:49.632905,5514.8,,0,,83.5,72,2025-08-25 15:05:03.258818,"{'active': 1, 'id': 3473, 'foreign_id': 5417, 'base_style': 'C1B4014-42', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,2025-07-15 14:40:49.632905,
2025-07-30 23:53:59.312501,1.25,0,"{'version': '0', 'created_date': '2020-05-08', 'id': 1545, 'active': 1, 'knit_style_base': 891, 'act_yard_cut_wt': '25.72', 'roll_size': '80', 'foreign_id': 2611, 'price': '1.25', 'modified': '2025-09-02 13:46:58.952881', 'created_time': '09:54:48.123885', 'target_yard_cut_wt': '26.40'}",,4.2989,,15.0,1,1,800,Open,,9,K2507037,,,,,8860.0,33273,9,1,6424,730.5,2025-08-01,lbs,0,,2025-07-28,2025-07-15 11:47:00.093691,692.3,,135,,38.2,9,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '701SM0824', 'foreign_id': 1875, 'active': 1, 'id': 891}",,2025-07-15 11:47:00.093691,
2025-07-14 11:49:52.460921,3.00,0,"{'roll_size': '75', 'foreign_id': 6948, 'modified': '2024-06-20 16:12:38.614734', 'price': '3.00', 'target_yard_cut_wt': '44.00', 'created_time': '10:16:59.859097', 'created_date': '2023-12-01', 'version': 'B', 'active': 1, 'id': 4991, 'knit_style_base': 2362, 'act_yard_cut_wt': '44.0'}",,5.453784,,,1,22,28765,Open,,87,K2507032,,,,,,33235,87,1,6419,,2026-01-05,lbs,,,,2025-07-14 11:49:52.460921,0,,28765,,,87,,"{'base_style': '205FLX2006', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'TUBS - TUBE SPECIALITIES', 'foreign_id': 3964, 'active': 1, 'id': 2362}",,2025-07-14 11:49:52.460921,
2025-09-05 12:33:25.216723,1.20,0,"{'knit_style_base': 1560, 'act_yard_cut_wt': '7.22', 'created_date': '2024-05-02', 'version': 'L', 'id': 5292, 'active': 1, 'modified': '2025-02-20 12:20:55.999162', 'price': '1.20', 'target_yard_cut_wt': '7.40', 'created_time': '08:54:27.335179', 'roll_size': '50', 'foreign_id': 7291}",132,1.85,Required,4.0,1,1,6000,Open,,9,K2507027,,,,,,33180,9,1,6414,5453.2,2025-08-08,lbs,428.4,,2025-07-11,2025-07-10 13:33:19.294171,5706.8,,341,,174.8,9,,"{'foreign_id': 2929, 'active': 1, 'id': 1560, 'base_style': '1853', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None}",,2025-07-10 13:33:19.294171,
2025-07-21 09:33:54.161662,0.85,0,"{'version': '1', 'created_date': '2025-07-09', 'id': 6226, 'active': 1, 'knit_style_base': 3469, 'act_yard_cut_wt': None, 'roll_size': '40', 'foreign_id': 8376, 'price': '0.85', 'modified': '2025-07-29 10:11:46.546969', 'created_time': '14:40:37.75668', 'target_yard_cut_wt': '19'}",186,1.343015,Required,,1,16,40,Open,,80,K2507024,,45144,,,8842.0,33166,80,1,6411,21.9,2025-07-18,lbs,,,2025-07-11,2025-07-10 09:27:51.355708,0,,40,,21.9,80,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CMR4773A', 'foreign_id': 5413, 'id': 3469, 'active': 1}",,2025-07-10 09:27:51.355708,
2025-09-12 19:36:08.862261,0.85,0,"{'roll_size': '52', 'foreign_id': 8370, 'price': '0.85', 'modified': '2025-08-25 09:32:40.869882', 'created_time': '09:40:44.691577', 'target_yard_cut_wt': '4.4', 'version': '1AT', 'created_date': '2025-07-09', 'id': 6221, 'active': 1, 'knit_style_base': 141, 'act_yard_cut_wt': '4.95'}",121,1.06,Complete,,1,19,23244,Open,,72,K2507023,,45137,,,8840.0,33158,72,1,6410,10102.5,2025-12-31,lbs,330.1,2025-12-31,2025-07-09,2025-07-09 13:17:53.430663,10417.4,,12826.6,,15.2,72,,"{'id': 141, 'active': 1, 'foreign_id': 427, 'base_style': 'CT2155', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,2025-07-09 13:17:53.430663,
2025-09-12 02:26:11.001807,0.85,0,"{'target_yard_cut_wt': '4.4', 'created_time': '09:40:44.691577', 'modified': '2025-08-25 09:32:40.869882', 'price': '0.85', 'foreign_id': 8370, 'roll_size': '52', 'act_yard_cut_wt': '4.95', 'knit_style_base': 141, 'active': 1, 'id': 6221, 'created_date': '2025-07-09', 'version': '1AT'}",93,1.06,Complete,,1,19,22568,Open,,72,K2507022,,45136,,,8839.0,33157,72,1,6409,4950.5,2025-12-31,lbs,106.1,2025-12-31,2025-07-09,2025-07-09 13:16:13.978184,5056.6,,17511.4,,,72,,"{'foreign_id': 427, 'id': 141, 'active': 1, 'base_style': 'CT2155', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",,2025-07-09 13:16:13.978184,
2025-09-06 16:01:19.539574,0.85,0,"{'act_yard_cut_wt': '4.95', 'knit_style_base': 141, 'active': 1, 'id': 6221, 'version': '1AT', 'created_date': '2025-07-09', 'created_time': '09:40:44.691577', 'target_yard_cut_wt': '4.4', 'price': '0.85', 'modified': '2025-08-25 09:32:40.869882', 'foreign_id': 8370, 'roll_size': '52'}",64,1.06,Complete,,1,19,22620,Open,,72,K2507021,,45135,,,8838.0,33156,72,1,6408,4844.6,2025-12-31,lbs,0,2025-12-31,2025-07-09,2025-07-09 13:14:36.796713,4844.6,,17775.4,,,72,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT2155', 'foreign_id': 427, 'active': 1, 'id': 141}",,2025-07-09 13:14:36.796713,
2025-09-11 08:41:10.689339,0.85,0,"{'roll_size': '64.9', 'foreign_id': 8128, 'price': '0.85', 'modified': '2025-06-26 09:17:42.834611', 'created_time': '10:38:45.416028', 'target_yard_cut_wt': '21.00', 'version': '1BA', 'created_date': '2025-03-25', 'id': 6025, 'active': 1, 'knit_style_base': 107, 'act_yard_cut_wt': '18.465'}",544,1.10788,Complete,,1,19,22066,Open,,72,K2507015,,45133,,,8832.0,33143,72,1,6402,18931.3,2025-10-30,lbs,452.1,2025-10-30,2025-07-09,2025-07-09 09:52:30.489487,19383.4,,2682.6,,0,72,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT22150', 'active': 1, 'id': 107, 'foreign_id': 877}",,2025-07-09 09:52:30.489487,
2025-09-05 18:51:11.719712,1.25,0,"{'knit_style_base': 2980, 'act_yard_cut_wt': '3.95', 'created_date': '2025-07-07', 'version': '1', 'active': 1, 'id': 6216, 'modified': '2025-08-15 09:27:45.392028', 'price': '1.25', 'target_yard_cut_wt': '4.10', 'created_time': '14:39:58.171841', 'roll_size': '74', 'foreign_id': 8362}",,42.1,,3.0,1,2,3700,Open,,10,K2507014,,,,"14441530, 14441531, 14483149",8831.0,33142,10,1,6401,3486.6,2025-09-01,lbs,0,,2025-08-18,2025-07-09 09:49:56.409949,3486.6,,213.4,WL Gore / 12 PC Lots,,10,,"{'base_style': 'KBDU600K', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'WLGO - W.L. GORE & ASSOCIATES, INC', 'foreign_id': 4793, 'id': 2980, 'active': 1}",,2025-07-09 09:49:56.409949,
2025-07-31 08:51:10.638798,0.85,0,"{'act_yard_cut_wt': '16.25', 'knit_style_base': 2947, 'active': 1, 'id': 6205, 'version': '3S', 'created_date': '2025-07-01', 'created_time': '10:33:42.378909', 'target_yard_cut_wt': '16.4', 'price': '0.85', 'modified': '2025-07-15 10:09:21.881596', 'foreign_id': 8349, 'roll_size': '100'}",33,1.69369,Required,,1,19,18000,Open,,98,K2507001,,45099,,,8807.0,33037,72,1,6388,2869.6,2025-10-30,lbs,,2025-10-30,2025-07-07,2025-07-01 11:58:06.828015,2843.6,,15156.4,,26,98,,"{'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CMR4344', 'id': 2947, 'active': 1, 'foreign_id': 4751}",,2025-07-01 11:58:06.828015,
2025-07-22 13:21:19.458881,0.00,0,"{'foreign_id': 8115, 'roll_size': '40', 'target_yard_cut_wt': '22.25', 'created_time': '12:03:10.798793', 'modified': '2025-07-15 11:47:16.455281', 'price': '0.00', 'active': 1, 'id': 6014, 'created_date': '2025-03-19', 'version': '0', 'act_yard_cut_wt': '21.75', 'knit_style_base': 3369}",49,7.96956,Required,,1,1,200,Open,,80,K2506120,,,,,8803.0,33019,80,1,6387,363.6,2025-07-14,lbs,0,,2025-07-02,2025-06-30 13:51:53.641112,180.7,,19.3,,182.9,80,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5487', 'id': 3369, 'active': 1, 'foreign_id': 5281}",,2025-06-30 13:51:53.641112,
2025-07-02 10:11:22.097007,0.00,0,"{'price': None, 'modified': '2025-07-03 11:26:20.347126', 'created_time': '15:15:31.45043', 'target_yard_cut_wt': '8.9', 'roll_size': '30', 'foreign_id': 8341, 'knit_style_base': 3387, 'act_yard_cut_wt': '8.65', 'version': 'NAT48', 'created_date': '2025-06-27', 'id': 6197, 'active': 1}",44,1.14,Required,,1,1,60,Open,,9,K2506117,,,,,,33009,9,1,6384,63.9,2025-07-04,lbs,,,2025-06-30,2025-06-27 17:24:54.345446,63.9,,0,,,9,,"{'id': 3387, 'active': 1, 'foreign_id': 5301, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5493'}",,2025-06-27 17:24:54.345446,
2025-07-09 09:16:09.218988,0.00,0,"{'knit_style_base': 3388, 'act_yard_cut_wt': '8.75', 'created_date': '2025-06-27', 'version': 'NAT48', 'id': 6198, 'active': 1, 'modified': '2025-07-10 09:26:31.787886', 'price': None, 'target_yard_cut_wt': '9', 'created_time': '15:16:09.762385', 'roll_size': '30', 'foreign_id': 8342}",34,1.13524,Required,,1,1,60,Open,,9,K2506116,,,,,,33005,9,1,6383,103.7,2025-07-04,lbs,,,2025-06-30,2025-06-27 17:01:55.250315,64.0,,0,,39.7,9,,"{'foreign_id': 5302, 'active': 1, 'id': 3388, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5491'}",,2025-06-27 17:01:55.250315,
2025-09-12 18:01:13.137042,1.25,0,"{'version': 'MVS1', 'created_date': '2025-06-26', 'id': 6196, 'active': 1, 'knit_style_base': 3442, 'act_yard_cut_wt': '21.30', 'roll_size': '58.3', 'foreign_id': 8340, 'price': '1.25', 'modified': '2025-08-06 11:05:04.690902', 'created_time': '16:10:40.003813', 'target_yard_cut_wt': '19.60'}",28,8.889891,Required,1.0,1,1,7345,Open,,9,K2506115,6322.0,,,,,32719,9,1,6382,4287.5,2025-08-08,lbs,1743.1,,2025-06-30,2025-06-27 15:32:55.935572,5657.1,,1687.9,,385.5,9,,"{'active': 1, 'id': 3442, 'foreign_id': 5375, 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '2027-2.5'}",,2025-06-27 15:32:55.935572,
2025-09-12 23:16:11.885796,1.25,0,"{'price': '1.25', 'modified': '2023-11-29 22:58:58.768231', 'created_time': '09:59:43.909493', 'target_yard_cut_wt': '29.00', 'roll_size': '125', 'foreign_id': 290, 'knit_style_base': 542, 'act_yard_cut_wt': '28.36', 'version': '1', 'created_date': '2018-06-22', 'active': 1, 'id': 1045}",100,3.37059,Required,15.0,1,1,14900,Open,,9,K2506113,,,,,,32950,9,1,6380,14094.8,2025-09-05,lbs,873,,2025-06-26,2025-06-25 15:37:16.741246,14765.7,,134.299999999999,,202.1,9,,"{'active': 1, 'id': 542, 'foreign_id': 290, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '751SM0780'}",,2025-06-25 15:37:16.741246,
2025-08-20 12:43:28.284901,1.15,0,"{'modified': '2025-03-26 13:36:03.761226', 'price': '1.15', 'target_yard_cut_wt': '6.80', 'created_time': '15:03:05.170539', 'roll_size': '58', 'foreign_id': 7740, 'knit_style_base': 2377, 'act_yard_cut_wt': '6.85', 'created_date': '2024-10-04', 'version': 'L', 'active': 1, 'id': 5688}",,1.75,,4.0,1,1,3480,Open,,9,K2506102,,,,SAW-004,8780.0,32884,9,1,6369,,2025-10-26,lbs,,,2025-09-26,2025-06-23 14:43:54.363473,0,,3480,,,9,,"{'foreign_id': 3983, 'id': 2377, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5263'}",,2025-06-23 14:43:54.363473,
2025-09-12 09:34:17.43965,2.00,0,"{'act_yard_cut_wt': '18.02', 'knit_style_base': 240, 'id': 6267, 'active': 1, 'version': '6020M', 'created_date': '2025-07-24', 'created_time': '14:56:34.22218', 'target_yard_cut_wt': '15.65', 'price': '2.00', 'modified': '2025-09-12 11:10:02.631197', 'foreign_id': 8424, 'roll_size': '40'}",504,30.9319,Required,5.0,1,1,1600,Open,,9,K2506091,,,,9106,8768.0,32831,9,1,6358,,2025-07-04,lbs,,,2025-06-20,2025-06-19 11:16:23.019207,0,,1600,,,9,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'BK 7215', 'active': 1, 'id': 240, 'foreign_id': 1327}",,2025-06-19 11:16:23.019207,
2025-09-10 23:31:13.32412,1.75,0,"{'created_date': '2025-01-31', 'version': '1B', 'id': 5923, 'active': 1, 'knit_style_base': 3120, 'act_yard_cut_wt': '20.60', 'roll_size': '65', 'foreign_id': 8005, 'modified': '2025-06-17 13:48:18.325624', 'price': '1.75', 'target_yard_cut_wt': '22.5', 'created_time': '13:26:17.123179'}",146,1.43048,Complete,,1,19,7020,Open,,72,K2506073,,45034,,,8749.0,32773,72,1,6340,3759.0,2025-07-11,lbs,0,2025-07-11,2025-06-17,2025-06-17 11:09:41.994554,3658.8,,3361.2,,100.2,72,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'CSP4479A', 'foreign_id': 4975, 'active': 1, 'id': 3120}",,2025-06-17 11:09:41.994554,
2025-08-27 05:46:22.791456,1.50,0,"{'foreign_id': 8318, 'roll_size': '50', 'target_yard_cut_wt': '10.70', 'created_time': '16:46:48.686026', 'modified': '2025-07-21 14:04:13.994815', 'price': '1.50', 'id': 6177, 'active': 1, 'created_date': '2025-06-16', 'version': '5', 'act_yard_cut_wt': '11.50', 'knit_style_base': 1212}",,2.4,,5.0,1,2,3200,Open,,10,K2506054,,,,D101-317477,8730.0,32684,10,1,6321,3448.7,2025-07-25,lbs,0,,2025-07-17,2025-06-12 12:16:18.406908,3168.6,,31.4000000000001,Beehive / 210878 / 16 PCS,280.1,10,,"{'active': 1, 'id': 1212, 'foreign_id': 2443, 'qs_customer': 'BEEH - BEEHIVE CLOTHING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'JC24'}",,2025-06-12 12:16:18.406908,
2025-09-09 12:46:16.789663,0.45,0,"{'roll_size': '50', 'foreign_id': 5164, 'modified': '2025-06-13 11:51:50.649964', 'price': '0.45', 'target_yard_cut_wt': '8.9', 'created_time': '16:43:07.914549', 'created_date': '2022-07-14', 'version': '0', 'id': 3469, 'active': 1, 'knit_style_base': 1804, 'act_yard_cut_wt': '8.65'}",,3.06,,4.0,1,2,6350,Open,,10,K2506051,,,,"Email 6/11, Email 7/25",,32659,10,1,6318,4971.2,2025-09-26,lbs,913.5,,2025-08-28,2025-06-11 15:42:31.798006,5643.9,,706.1,,291.7,10,2025-07-25 08:47:07.330519,"{'base_style': 'CF5105', 'qs_customer': 'KITH - KEEP IT HERE', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 1804, 'foreign_id': 3266}",,2025-06-11 15:42:31.798006,
2025-09-04 19:16:21.210151,1.25,0,"{'price': '1.25', 'modified': '2023-11-29 22:58:58.768231', 'created_time': '09:59:43.909493', 'target_yard_cut_wt': '29.00', 'roll_size': '125', 'foreign_id': 290, 'knit_style_base': 542, 'act_yard_cut_wt': '28.36', 'version': '1', 'created_date': '2018-06-22', 'id': 1045, 'active': 1}",88,3.3325,Required,15.0,1,1,13400,Open,,9,K2506050,,,,,8728.0,32657,9,1,6317,14036.0,2025-09-05,lbs,,,2025-06-23,2025-06-11 14:43:12.905069,13952.2,,0,,83.8,9,,"{'active': 1, 'id': 542, 'foreign_id': 290, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '751SM0780'}",,2025-06-11 14:43:12.905069,
2025-08-22 22:41:21.442472,0.60,0,"{'price': '0.60', 'modified': '2023-12-08 14:23:47.553408', 'created_time': '16:48:33.114705', 'target_yard_cut_wt': '27.00', 'roll_size': '80', 'foreign_id': 389, 'knit_style_base': 657, 'act_yard_cut_wt': '25.98', 'version': 'U', 'created_date': '2018-07-20', 'id': 1207, 'active': 1}",45,4.19,Required,15.0,1,1,9900,Open,,9,K2506047,,,,,8725.0,32654,9,1,6314,10069.4,2025-09-05,lbs,0,,2025-07-28,2025-06-11 13:46:21.585013,10069.4,,0,,,9,,"{'base_style': '721SM0470', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 657, 'active': 1, 'foreign_id': 399}",,2025-06-11 13:46:21.585013,
2025-08-28 18:31:12.694335,0.50,0,"{'price': '0.50', 'modified': '2025-02-07 09:00:11.655141', 'created_time': '15:37:10.015726', 'target_yard_cut_wt': '32.80', 'roll_size': '100', 'foreign_id': 3301, 'knit_style_base': 211, 'act_yard_cut_wt': '30.38', 'version': 'M2', 'created_date': '2021-02-04', 'active': 1, 'id': 1997}",37,4.24132,Required,15.0,1,1,600,Open,,9,K2506046,,,,,8724.0,32653,9,1,6313,610.8,2025-08-08,lbs,0,,2025-08-01,2025-06-11 13:42:10.731913,610.8,,0,,,9,,"{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '601SM0312', 'active': 1, 'id': 211, 'foreign_id': 1064}",,2025-06-11 13:42:10.731913,
2025-09-09 21:51:11.139341,0.60,0,"{'created_date': '2018-10-03', 'version': '30G', 'active': 1, 'id': 860, 'knit_style_base': 422, 'act_yard_cut_wt': '22.58', 'roll_size': '100', 'foreign_id': 692, 'modified': '2023-11-29 22:59:37.035053', 'price': '0.60', 'target_yard_cut_wt': '19.70', 'created_time': '16:46:28.100415'}",127,4.19,Required,15.0,1,1,25800,Open,,9,K2506044,,,,,8722.0,32650,9,1,6311,26230.2,2025-08-29,lbs,0,,2025-06-16,2025-06-11 13:35:31.226463,26109.8,,0,,120.4,9,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1SM0470', 'foreign_id': 644, 'id': 422, 'active': 1}",,2025-06-11 13:35:31.226463,
2025-07-01 09:51:21.838946,0.00,0,"{'act_yard_cut_wt': '16.60', 'knit_style_base': 3437, 'active': 1, 'id': 6162, 'created_date': '2025-06-10', 'version': '0', 'target_yard_cut_wt': '19.30', 'created_time': '13:48:11.7096', 'modified': '2025-06-23 09:29:29.286369', 'price': '0.00', 'foreign_id': 8301, 'roll_size': '50'}",528,2.861191,Required,5.0,1,1,50,Open,,9,K2506042,,,,,,32633,9,1,6309,120.5,2025-06-20,lbs,0,,2025-06-16,2025-06-10 14:25:22.906918,97.5,,0.100000000000001,,23,9,,"{'base_style': 'CF5509', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3437, 'foreign_id': 5368}",,2025-06-10 14:25:22.906918,
2025-07-25 10:16:27.353584,0.60,0,"{'target_yard_cut_wt': '17.25', 'created_time': '15:58:06.848587', 'modified': '2025-06-26 11:35:35.215794', 'price': '0.60', 'foreign_id': 7786, 'roll_size': '58', 'act_yard_cut_wt': '15.60', 'knit_style_base': 1662, 'active': 1, 'id': 5730, 'created_date': '2024-10-21', 'version': 'CC'}",,2.25304,,4.0,1,1,1600,Open,,9,K2506021,,,,250170,8703.0,32553,9,1,6288,2637.0,2025-06-27,lbs,0,,2025-06-09,2025-06-05 14:54:57.711875,2637.0,,0,,,9,,"{'id': 1662, 'active': 1, 'foreign_id': 3065, 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '2094'}",,2025-06-05 14:54:57.711875,
2025-06-05 12:01:11.781783,0.00,0,"{'id': 6133, 'active': 1, 'created_date': '2025-05-27', 'version': '0', 'act_yard_cut_wt': '5.50', 'knit_style_base': 3426, 'foreign_id': 8264, 'roll_size': '30', 'target_yard_cut_wt': '5.7', 'created_time': '17:05:49.662493', 'modified': '2025-05-30 15:06:20.034094', 'price': None}",,1.75,,,1,1,30,Open,,5,K2506020,6244.0,44875,,,8646.0,32253,5,1,6287,32.2,2025-05-28,lbs,,,,2025-06-05 11:56:16.17375,32.2,,0,,,5,,"{'base_style': 'CF5502', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3426, 'foreign_id': 5354}",,2025-06-05 11:56:16.17375,
2025-06-10 08:06:36.448456,0.00,0,"{'roll_size': '30', 'foreign_id': 8256, 'price': None, 'modified': '2025-05-27 17:06:46.938066', 'created_time': '15:04:42.674893', 'target_yard_cut_wt': '5.7', 'version': '0', 'created_date': '2025-05-20', 'id': 6125, 'active': 0, 'knit_style_base': 3420, 'act_yard_cut_wt': None}",100,1.75,Required,,1,1,0,Open,,80,K2505066,,44875,,,8646.0,32253,5,1,6244,22.1,2025-05-28,lbs,0,,2025-05-22,2025-05-21 11:05:25.437247,0,,0,,22.1,80,,"{'foreign_id': 5354, 'active': 1, 'id': 3426, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5502'}",,2025-05-21 11:05:25.437247,
